Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Class
0.6148648648648649,0.5714285714285715,0.12831858407079647,0.27377368514255357,0.20645595158036315,0.22185648452929557,0.2526158445440957,7
0.6081081081081081,0.6386554621848739,0.13716814159292037,0.37648308836550376,0.32616005379959645,0.30612244897959184,0.2825112107623318,8
0.2162162162162162,0.1764705882352941,0.035398230088495575,0.016291836373295555,0.011768661735036988,0.023041474654377874,0.013452914798206279,5
0.3851351351351351,0.3445378151260504,0.07964601769911504,0.06251106782362316,0.04270342972427707,0.04805793285055957,0.07324364723467863,7
0.32432432432432434,0.31932773109243695,0.0752212389380531,0.05011510536568089,0.03496973772696704,0.0618828176431863,0.048330842052815154,8
0.20270270270270271,0.1764705882352941,0.03982300884955752,0.015760580839383743,0.016139878950907866,0.01909150757077024,0.013452914798206279,4
0.6824324324324323,0.7058823529411764,0.13274336283185842,0.34283690455108906,0.25823806321452586,0.2843976300197498,0.34728450423517687,11
0.6689189189189189,0.7142857142857143,0.1592920353982301,0.3320347086948822,0.2676529926025555,0.2626728110599078,0.29247633283507724,14
0.7635135135135136,0.7647058823529412,0.15486725663716813,0.48379670621568976,0.3456624075319435,0.3495720868992758,0.5665171898355755,21
0.6554054054054055,0.6638655462184874,0.1415929203539823,0.3617850185939437,0.28782784129119027,0.35220539828834757,0.2974588938714499,10
0.7364864864864865,0.7058823529411764,0.15486725663716813,0.35930582610235523,0.2921990585070612,0.2811059907834101,0.3223716990533134,10
0.7702702702702703,0.7647058823529412,0.1769911504424779,0.5544536922259606,0.4169468728984532,0.48255431204739957,0.45690084703537626,12
0.7364864864864865,0.7310924369747899,0.168141592920354,0.4306711528245086,0.36617350369872226,0.38973008558262007,0.3522670652715496,13
0.75,0.7142857142857143,0.13274336283185842,0.3720559589162387,0.2629455279085407,0.44173798551678733,0.2825112107623318,12
0.75,0.7478991596638656,0.16371681415929204,0.4891092615548079,0.3624747814391392,0.4358130348913759,0.3771798704534131,10
0.75,0.7142857142857143,0.1415929203539823,0.4239419160616257,0.3533960995292535,0.44042132982225146,0.31240657698056806,11
0.6891891891891891,0.680672268907563,0.1504424778761062,0.32955551620329376,0.24478816408876933,0.35615536537195525,0.28749377179870456,9
0.7297297297297297,0.7142857142857143,0.1592920353982301,0.4099521870019479,0.32515131136516473,0.2843976300197498,0.3223716990533134,13
0.7229729729729729,0.7226890756302521,0.1504424778761062,0.3614308482380025,0.281102891728312,0.3159973666886109,0.3572496263079223,12
0.3783783783783784,0.3697478991596639,0.0752212389380531,0.07720913759518329,0.06119704102219233,0.07834101382488479,0.14798206278026907,8
0.5878378378378378,0.5798319327731093,0.12389380530973453,0.2877634142022313,0.30800268997982516,0.25806451612903225,0.19282511210762335,10
0.5743243243243243,0.5882352941176471,0.13716814159292037,0.27271117407472995,0.2320107599193006,0.20144832126398945,0.2426507224713503,12
0.5810810810810811,0.5966386554621849,0.13274336283185842,0.22737736851425536,0.1909885675857431,0.19025674786043448,0.20777279521674144,11
0.7635135135135136,0.7478991596638656,0.16371681415929204,0.46095271825748185,0.2982515131136516,0.34628044766293614,0.46188340807174894,16
0.6554054054054055,0.6638655462184874,0.1415929203539823,0.32583672746591114,0.28984532616005376,0.23370638578011846,0.25759840558046837,15
0.6891891891891891,0.680672268907563,0.16371681415929204,0.32583672746591114,0.24377942165433758,0.2797893350888742,0.2825112107623318,10
0.5067567567567568,0.4873949579831932,0.10619469026548672,0.14680361253763058,0.11062542030934769,0.12442396313364054,0.133034379671151,9
0.5743243243243243,0.5798319327731093,0.14601769911504425,0.2914822029396139,0.17014122394082046,0.2692560895325872,0.2825112107623318,13
0.5743243243243243,0.5798319327731093,0.12831858407079647,0.22241898353107845,0.1566913248150639,0.1922317314022383,0.22770303936223224,12
0.6148648648648649,0.6386554621848739,0.1504424778761062,0.2881175845581725,0.2000672494956288,0.20342330480579326,0.27254608868958646,13
0.46621621621621623,0.47058823529411764,0.10176991150442478,0.12998052063042323,0.11432414256893075,0.09282422646477945,0.1180866965620329,8
0.4932432432432433,0.47899159663865554,0.12389380530973453,0.1700017708517797,0.12441156691324814,0.1421988150098749,0.15794718485301448,9
0.4864864864864865,0.47899159663865554,0.09734513274336283,0.1336993093678059,0.09986550100874243,0.11125740618828177,0.1180866965620329,8
0.6081081081081081,0.6050420168067226,0.1504424778761062,0.294138480609173,0.18459986550100876,0.22119815668202764,0.30742401594419533,13
0.3986486486486487,0.3781512605042017,0.084070796460177,0.09332388879050824,0.08137188971082718,0.06780776826859776,0.07822620827105134,7
0.5608108108108109,0.5210084033613446,0.12831858407079647,0.22401275013281385,0.13349024882313384,0.21329822251481237,0.21773791728948683,10
0.3513513513513514,0.3277310924369748,0.07964601769911504,0.06339649371347618,0.05010087424344317,0.053982883475971036,0.05829596412556054,7
0.45945945945945943,0.45378151260504207,0.09292035398230089,0.13387639454577652,0.10659045057162073,0.10269914417379854,0.1180866965620329,12
0.5743243243243243,0.5882352941176471,0.12389380530973453,0.21728351336993096,0.16139878950907868,0.17774851876234365,0.20279023418036873,9
0.5540540540540541,0.5714285714285715,0.1415929203539823,0.23304409420931468,0.16577000672494957,0.16787360105332455,0.23268560039860492,14
0.5067567567567568,0.4957983193277311,0.11504424778761063,0.16221002302107315,0.11634162743779422,0.1454904542462146,0.133034379671151,8
0.44594594594594605,0.4117647058823529,0.10619469026548672,0.11404285461306889,0.0843981170141224,0.09150757077024359,0.10812157448928751,7
0.5337837837837838,0.5126050420168067,0.11946902654867259,0.17673100761466265,0.11129791526563552,0.15075707702435812,0.1629297458893872,10
0.45945945945945943,0.4201680672268907,0.11504424778761063,0.11262617318930405,0.08708809683927371,0.0987491770901909,0.10313901345291482,8
0.5,0.45378151260504207,0.11061946902654868,0.1604391712413671,0.11936785474108945,0.14746543778801843,0.1380169407075237,9
0.5337837837837838,0.4957983193277311,0.12831858407079647,0.18257481848769255,0.125084061869536,0.1619486504279131,0.17787742899850525,11
0.5608108108108109,0.5378151260504201,0.13274336283185842,0.20311669913228264,0.1472763954270343,0.18894009216589858,0.18784255107125067,9
0.5,0.5042016806722689,0.13274336283185842,0.17106428191960332,0.12104909213180902,0.1639236339697169,0.15296462381664178,11
0.472972972972973,0.546218487394958,0.09292035398230089,0.1149282805029219,0.08574310692669806,0.10269914417379854,0.09815645241654213,10
0.5743243243243243,0.5294117647058824,0.11946902654867259,0.15866831946166107,0.11466039004707466,0.13824884792626727,0.15296462381664178,9
0.42567567567567577,0.3949579831932773,0.11061946902654868,0.10749070302815654,0.08069939475453934,0.10730743910467412,0.08819133034379673,7
0.3918918918918919,0.3613445378151261,0.0752212389380531,0.07189658225606516,0.05178211163416274,0.06319947333772219,0.06826108619830595,7
0.6824324324324323,0.6890756302521008,0.14601769911504425,0.38941030635735785,0.2710154673839946,0.27518104015799866,0.34728450423517687,11
0.6148648648648649,0.6050420168067226,0.1415929203539823,0.27660704799008323,0.19670477471418965,0.2073732718894009,0.2426507224713503,15
0.6486486486486487,0.6554621848739496,0.11946902654867259,0.2953780768549672,0.22528581035642234,0.21329822251481237,0.27254608868958646,13
0.6621621621621621,0.6470588235294118,0.15486725663716813,0.3189304055250575,0.20780094149293882,0.25345622119815664,0.3223716990533134,14
0.7432432432432432,0.7563025210084033,0.19026548672566373,0.5112449088011334,0.3328850033624748,0.3772218564845292,0.43198804185351275,22
0.2702702702702703,0.2689075630252101,0.06637168141592921,0.04019833539932708,0.03194351042367182,0.037524687294272545,0.03338315894369707,7
