A1,A2,A3,A4,A5,A6,A7,A8,Class
0.5182133745974656,0.33672971599846585,0.21179861520963378,0.028403372745413984,0.0057170259493350885,0.08360444088250389,0.418953705609208,0.14569414105343514,0
0.5583204382919995,0.22357557296636615,0.19816650691483334,0.03541099412600347,0.003570331409516153,0.054766589001464985,0.47256367347279377,0.19546139872812382,0
0.5037430471331187,0.25872539254816046,0.23646189986229485,0.0368184722913112,0.0018207566250442765,0.020049462964397524,0.6169441466636366,0.40039067663864014,0
0.6559324160428255,0.37023678049832526,0.18367348821889368,0.022657740981438315,0.00878533803694927,0.05445355081726881,0.34780613589304205,0.12027638602089386,0
0.7293295972564928,0.39322184870961047,0.14129342921353655,0.023835397858244997,0.01886318849548371,0.1908854557724844,0.26064646766557853,0.04016923464690385,0
0.6173309355526745,0.30889787362576854,0.20646167904055007,0.025993889153656927,0.008684184894847402,0.12764382888299775,0.34660416539980826,0.0852690248874325,0
0.5166659696374054,0.3271096473415172,0.22037436706258165,0.022744639925258874,0.007552768222903745,0.06263674309696708,0.3917079467141898,0.14594349279900612,0
0.7602776964576973,0.38983671617137733,0.17544877134017142,0.021504641249582734,0.011108113979414809,0.09402809743527195,0.3181722279700174,0.07894423486176005,0
0.5472376730375141,0.13698999781127208,0.22092005454621164,0.05170033086537014,0.016517934077991247,0.15833580202447878,0.2825299879722084,0.05269493498444458,0
0.5463594161682908,0.16969529646325904,0.23850063006782615,0.04683842525884241,0.004304628317151332,0.04499274986267936,0.4690545386587873,0.21347564976696662,0
0.6050771611392246,0.2859177513067414,0.17764442334812183,0.027607278446783685,0.009497156474038232,0.0711287890681903,0.3390059737726898,0.10113067823093612,0
0.7100915896449332,0.32625517449418057,0.18464764262357636,0.023115779503876954,0.00999168296495695,0.10596190654242989,0.3134936698985343,0.07128901881874458,0
0.5909414077202961,0.3050233069237411,0.2099392719670012,0.025320066712311805,0.015202943181379151,0.1120786121862432,0.2700412315623506,0.051307074344867885,0
0.614236125632554,0.2807558808530061,0.21707586005936333,0.03164520951138216,0.005132585549347254,0.05527746458431561,0.4366188421491851,0.17986420429296457,1
0.6213458240976957,0.3820001206155608,0.20879040415476763,0.02159953043481898,0.008526835556216802,0.08918645717713787,0.3207844130261688,0.07794674483518234,0
0.6391618920162269,0.35676628289880713,0.20269023520301194,0.02011845267251763,0.004188489522044374,0.04883793056952597,0.45670041450240534,0.19288584143984885,0
0.5465267031909999,0.3149991774189221,0.23496555736759595,0.029879685530095706,0.007976112873250063,0.06265639531977911,0.34790268922545886,0.10957596278993133,0
0.5378277780101208,0.24659526823373074,0.2297392341716823,0.04040290349536381,0.0062602558057992825,0.09567689764555566,0.4047192564437458,0.12908197468232843,0
0.538120530299862,0.27400130405003503,0.2307222979025899,0.03427903311000845,0.004424513527749916,0.04859148686161578,0.4364678409863114,0.17719438146277255,0
0.6419639496466062,0.3767985420908952,0.19129470593241227,0.019490409318598346,0.02077760544060802,0.21850851226700868,0.25215844961692924,0.03540048097026427,0
0.576722010790013,0.33413454810623194,0.201699832096896,0.02273525836720757,0.009830587210834726,0.06828215183142546,0.3304115111292662,0.09695439913557798,0
0.6864204759315796,0.3652149792050971,0.1689367833429692,0.019959935474528206,0.004008661708386852,0.05682241454468083,0.4489243051292538,0.17636307304318333,0
0.5315963364142027,0.27456891717323156,0.23536788008963336,0.03820017688967408,0.018237537556452944,0.16071073188156815,0.2574851592115342,0.04077549676876335,0
0.4791936765505415,0.26883786901179946,0.22748968842191172,0.036441173027565,0.01111935322140898,0.10291451639606887,0.32467448052547687,0.08363895022933228,0
0.6077119317468948,0.30720001501006616,0.21078084916642953,0.03487596753734487,0.0025962640762030955,0.02101711628183213,0.5813780413386109,0.37175068439481956,0
0.6979214587428381,0.3672750181210172,0.18154676735664987,0.018738024988176137,0.0028510201504053545,0.022340070994827543,0.5805822248510372,0.36326528157084537,0
0.5730416962904102,0.40988370899584375,0.20620084486094495,0.019856877461904433,0.012632903995694604,0.1193344567292093,0.27616153402535276,0.05030667430608095,0
0.5503743047133118,0.3779933917217792,0.23423254870595792,0.026635056244387258,0.009369778436937103,0.08534009802636548,0.3428878461747981,0.09805409469247814,0
0.5788967420852328,0.33036628491516057,0.2122293841691471,0.029783570251008883,0.0038887764977882672,0.059180358831979654,0.46167090958859897,0.18341765763905016,0
0.7288695579440425,0.34724960545557554,0.21326012628885266,0.020734705861270117,0.01169630079041356,0.08586814064194147,0.3011486226541467,0.07335388655054685,0
0.6995943289699301,0.3399782467570414,0.19311528141959122,0.02028191990107972,0.006012992558099568,0.052706613921885054,0.4366771686271274,0.18172179089397997,0
0.4168374388356823,0.15684002621588544,0.2461952394219275,0.06376123687234295,0.017151077843524556,0.1529817411340874,0.2692725494443749,0.046514679222677484,0
0.11751913345322236,0.0526167359510305,0.7687972478179927,0.5610091132230997,0.3266422399909424,0.5296683021628067,0.11697397237837973,0.002564922659645703,1
0.6961649450043913,0.36706363422881366,0.1952414124693166,0.020399202167608602,0.09212803738511456,0.4396381717545077,0.1557939568590439,0.007195787770159248,0
0.5689431642340346,0.3248283339649803,0.23071429028769563,0.030647228221211166,0.008920208900552944,0.09691175785550417,0.33599040457432444,0.08614122653192886,0
0.6480281042198152,0.3831708834282041,0.20233709797850744,0.017214424935932084,0.00419598234854692,0.0638578357508461,0.43445207568988925,0.15779462452219506,0
0.598092927941115,0.31025395153418606,0.20603726288269733,0.023481900261556034,0.003795116177708234,0.06699711663583689,0.45955544980308016,0.1762438986557823,0
0.7348500690058969,0.3398324135369774,0.1727861069665702,0.023443569190649167,0.015011876130208168,0.13476720955047622,0.2780422788160681,0.051254445612517026,0
0.5111454978880013,0.1981155829985241,0.2278474986990258,0.047842145365294575,0.02111478259289614,0.18351566858053597,0.2448391785094256,0.034445890702139166,0
0.6107230981556606,0.3925779288856553,0.20304488667513454,0.018076905343257708,0.017154824254535475,0.16663506299381953,0.25798279318188255,0.039293681766569104,0
0.6279954832503869,0.34536260115372036,0.17987167838758658,0.026895464608426706,0.0047841691595456705,0.03213089069719573,0.47177225862802086,0.24363060614583393,0
0.5151603864330224,0.3245437093036449,0.23409881681148398,0.02953541438406174,0.009688223525209216,0.0635020460999191,0.3255588528378404,0.09891231551534999,0
0.608297436326377,0.38335651376498686,0.1899185705671566,0.020215468335661017,0.012183334454829733,0.10224792189132402,0.3033287403297864,0.06984496383146772,0
0.6568524946677261,0.4077163443665542,0.1873663663342965,0.016219065119571757,0.011999760230161294,0.10053583517528776,0.3198858414945023,0.08052042373144001,0
0.6549286939065702,0.29895683597837536,0.17060705225875772,0.025554105445460485,0.017836671385614258,0.14416063827515507,0.25454486922528036,0.04062406427094864,0
0.5878047760444983,0.20968775450927263,0.19975937746671008,0.03298031996807646,0.05119847746533283,0.31553756368696545,0.17992882302927388,0.012289877538467752,0
0.7008908033959266,0.2650996599229048,0.166314455268171,0.038629776948153824,0.008478132190671329,0.069021230804952,0.35220681757774763,0.10928294124643986,0
0.6929864915729163,0.3158066903009044,0.19022932977226484,0.023365744752040486,0.03730677875611273,0.23011557605699134,0.1916727138579445,0.01613579803382807,0
0.57893856384091,0.3712537411008812,0.20149628443848547,0.019091709798247695,0.0187920066504306,0.18327692232891096,0.2613871050422267,0.04139447010774676,0
0.5459411986115177,0.28251829523319844,0.25451535943071263,0.039299286757183416,0.006702332515680899,0.07572590163073624,0.389062228703769,0.12764892808084152,0
0.6353561122495922,0.4402507056422365,0.1871354803729721,0.017754467970487915,0.020477892416351912,0.19493426558612748,0.2449558210085887,0.03335775929995693,0
0.6075028229685082,0.29297454978628673,0.2090024006311633,0.02747403419699574,0.015839833357923376,0.111168587478388,0.2535609501714565,0.04428207458253876,0
0.7632052193551085,0.35711165232702996,0.17724694521298592,0.018451647845927635,0.005353623906528416,0.04568031360057598,0.41538676025296045,0.17025032985302416,0
0.5550165195934925,0.3853445289609672,0.2140515679159975,0.021072958923310656,0.017563183251876707,0.17934885460172134,0.26223577595760134,0.04091256195830214,0
0.5691104512567438,0.2910049785539562,0.26118833648334866,0.034400049772027666,0.004300881906140415,0.03562209909375616,0.471614430871471,0.2307066697262965,0
0.6582326126050771,0.28422569553077986,0.19729262274978876,0.025182899394287913,0.01099572159531877,0.082912546435804,0.31571712763277043,0.08159770115137446,0
0.7197524152063903,0.3265261282623286,0.1918992896045754,0.027340886808850915,0.00941848180248258,0.12106645149787283,0.34002580471146787,0.08455644279997093,0
0.43737192087323823,0.3647146613218338,0.2962737157220098,0.0362655362996051,0.06929365134064097,0.42156225335464276,0.16668272972580683,0.008731948721888413,0
0.6762577893019949,0.23408342921611108,0.20302610809426438,0.038181171662386125,0.007395418888753855,0.05708746953274059,0.3555618688846243,0.1190446988222913,0
0.5260340429091214,0.27657891235598814,0.24212393121996256,0.036280037031263764,0.005481001943629546,0.0778949554941883,0.39911728631475624,0.1282205158277353,0
0.6251934256200076,0.39219244385676305,0.1834035809209408,0.020204408109535346,0.010857104320704178,0.0755339165569779,0.33595699840116844,0.10035325027695233,0
0.5806532558236794,0.22270802335988188,0.23003616385183087,0.03446503403378171,0.00985306569034236,0.1264383183177047,0.32744032752894947,0.07573280426386768,0
0.5707833214838359,0.1827348155540282,0.23909775079171833,0.04101563027647026,0.011647597424868084,0.10425356344353535,0.29191870315984136,0.06142312477976066,0
0.09535360294425159,0.06994772642381741,0.7605473978474298,0.540523129232706,0.6557758446573191,0.7264733208039093,0.07602004729007135,0.0007168006923231606,1
0.4752206097611977,0.14873999511297525,0.3080096153802735,0.0783957692273276,0.02624736814224339,0.21680625727862723,0.22447546093229837,0.02571298750818265,1
0.703567395759274,0.292982245828673,0.1931790151566903,0.0193584285338001,0.2656281610081063,0.6815504237617132,0.10241795498113818,0.0006654051421693672,0
0.6301702145456066,0.3861363524884734,0.19587575492798665,0.02461294392482261,0.00254756071065762,0.03099008164185295,0.5376339076866071,0.2863739779514998,0
0.34373300991175604,0.14199537387238448,0.3050282277238025,0.09068908629123529,0.01250177954758256,0.11818283339317028,0.2944258659211241,0.06197695689048398,0
0.6614528877922295,0.26749374810160437,0.19363372782988544,0.03288168306708551,0.015195450354876603,0.13326589406671524,0.2739091394375122,0.04931659632850077,0
0.48889632386767595,0.31076645936702146,0.2514927253181053,0.0362363001649923,0.017832924974603342,0.18489880531125374,0.2671590233030598,0.04325772196919584,0
0.5147421688762495,0.29111196808231515,0.23285081203218227,0.029847512370189382,0.006878413918327503,0.0882737846984769,0.37022267786536367,0.10872820989015752,0
0.6298356405001881,0.2797448941553931,0.22339595226209788,0.03490025017897473,0.1465484298522391,0.5589500372682333,0.12592673981292185,0.002387587857803582,1
0.5230646982560327,0.28313178869223415,0.22246614942609755,0.0330852461370466,0.04962873049003776,0.30740267560107115,0.17644812189886355,0.011300256610460703,0
0.5466521684580319,0.348750232243814,0.22084383892431392,0.029609318344088444,0.00810723732136211,0.1204213188100308,0.361248431767489,0.09638780519488668,0
0.5774329806365271,0.24351994180319653,0.19224754644721476,0.03036853174942235,0.01127295614454795,0.10026115248433502,0.2852396827261569,0.05791145333395302,0
0.486428840282715,0.22467489173499205,0.24761764038094247,0.037372723340781754,0.00820464405245306,0.09592737827435864,0.33413388384059783,0.08319066902548229,0
0.665384132825896,0.3328481506217528,0.19673410176622602,0.02317934678137533,0.006679854040653974,0.04371484972384265,0.4013892609278569,0.16828650296936387,0
0.6049516958721927,0.2746457293676093,0.2114046415623121,0.030236003188424947,0.013910430764274687,0.11252588568825876,0.2775565009632059,0.05458251400411355,0
0.41160971937601937,0.17884059824359883,0.2778970897705896,0.06204910576147059,0.006398873080413874,0.056047056346986965,0.3777407721468826,0.13162158939099547,0
0.6403747229308686,0.41144527539774806,0.1578564270176964,0.02046834322460036,0.020976165318281552,0.22612690716562267,0.25533978054294526,0.03667877434159915,0
0.7225544728367697,0.20022167750428616,0.1941692838305974,0.03824387594127454,0.010265171098694507,0.08962778762278993,0.30936509591397654,0.0735033287682617,0
0.1570825143239513,0.07385357765435019,0.6112780342933745,0.37598022250733615,0.15184211116467,0.5345793783317836,0.13347686252818725,0.0038132379369857196,1
0.7219689682572874,0.26763332176756455,0.18993802482823882,0.03115893154203865,0.021182218026938333,0.1762729195804228,0.23203500502095054,0.02915552605886958,0
0.6212203588306637,0.31894398678999586,0.2134561192995349,0.02207171997116995,0.022433519904999862,0.19864199315509734,0.24665443126088982,0.035434829974551774,0
0.691564551879888,0.3107162187602404,0.17853903118833753,0.025468508525289625,0.01698623567839141,0.1802389402707491,0.27202141828845183,0.045061457468102466,0
0.6123123248713981,0.346157172669393,0.20048485611479425,0.024672913457577085,0.02773469402601047,0.2372075216117101,0.2185774083089349,0.022984061508380015,0
0.5806950775793568,0.2630054764736837,0.21107489242517213,0.03868145200522685,0.003401742833372093,0.05038324064763647,0.4838831758966719,0.21018173108844074,0
0.5476977123499644,0.29232120151318536,0.23174710027038353,0.02899677270999285,0.008077266019832642,0.09321173665135206,0.3428693752520563,0.0904273686093269,0
0.47250219564217305,0.2480550627310683,0.2220141808993828,0.03720368304810032,0.022497208919069717,0.19280071658233372,0.23306985518239365,0.02925880604337421,0
0.723558194973025,0.44145069722826086,0.1686139562077399,0.018390137426136193,0.05736132653556045,0.3375852581733454,0.1726890544285389,0.010620066726434724,0
0.40245075488268994,0.1285999872738029,0.26078303885797277,0.082884944277711,0.010980735946794388,0.0969384640867882,0.29890490664090663,0.06563986432584143,0
0.493036677679729,0.23320578500609884,0.22586470465974146,0.03413751690451339,0.0059006001740035275,0.08454582120414898,0.3953426412753014,0.1248633683957463,0
0.6387436744594538,0.24068217629449223,0.2154517617198043,0.038236741129811624,0.010104075349052992,0.127513036035187,0.3188811872927096,0.06984958325518355,0
0.41876123959683825,0.19149450623609682,0.2557950161076869,0.04832986072136097,0.00708072021149266,0.05930126514529409,0.3867607300417252,0.1373745651190394,0
0.7391995315963364,0.31612533126420034,0.16833419513948,0.024196338406604824,0.016188249752205668,0.182896283294746,0.27422625148699153,0.045856860995289246,0
0.40746936556396635,0.13168586191440856,0.2720173465064228,0.08125712229930292,0.014052794449900197,0.12354815980079813,0.3037159375467128,0.06851903607045713,0
0.45585713688260626,0.22749055145778635,0.2619745204738433,0.042972148063006796,0.007549021811892828,0.07187068701127862,0.3598273741947767,0.10958448826282156,0
0.5983020367195014,0.21106807300544123,0.23392801169111213,0.03573465384406395,0.004087336375461797,0.05802465713100509,0.46609348812587803,0.19639101023328687,0
0.4607084605411735,0.31413264663678636,0.2590969464567654,0.03605661184469894,0.006234030915280731,0.049549040914606574,0.38934467351009344,0.14767262688533003,0
0.619463845092217,0.2779688002341673,0.19895177290527796,0.03288592220187361,0.011553937104788053,0.11115224748671194,0.3072956612024327,0.07110832691674712,0
0.5492032955543473,0.30460640143301526,0.19218699303230433,0.020968503584909447,0.006739796643712911,0.06277173602738102,0.37458853532339215,0.12216662637253937,0
0.43226966668060723,0.1878232260697867,0.24701007597367713,0.06271664591688701,0.02588396609943672,0.21571666754070268,0.22466248287334556,0.025919724387439325,0
0.570657856216804,0.2818504603318179,0.21897631371716098,0.03537173933553932,0.006889653155840965,0.09254469846295331,0.39051903499411605,0.1218674171196689,0
0.06586926519175275,0.06115145913690295,0.8368296147667177,0.663773718194694,0.22356343796952433,0.5708373971898278,0.12196924339229101,0.002776377868062012,1
0.4493747647526243,0.29431700774273434,0.25351694740258296,0.03663145100094974,0.008309543614527265,0.059167861710117745,0.3419345762759969,0.11007899243026523,0
0.645518798879177,0.48166077980341887,0.19346254093008422,0.013978301189857703,0.29722540661898295,0.754827017083508,0.10323947501909561,0.0007877586532388765,0
0.8386516665969638,0.25142144957690243,0.13876221359890692,0.034337536998766,0.014899483741631414,0.17085144588756496,0.2833119595481752,0.050337697934189546,0
0.6765923633474134,0.33240597153105517,0.1955646759813495,0.022934756753490528,0.00838821828160221,0.055298565992977514,0.36442303111267915,0.1288007080934152,0
0.5014846723265443,0.22272352638030285,0.2227460248170362,0.03814812101039207,0.02075887337659201,0.21400449871123595,0.25523243680282015,0.03716779304239719,0
0.5450629417422943,0.2650083952862639,0.213936790359687,0.03179084724417544,0.0121758416328079,0.09034451228001648,0.2956645381002654,0.06861964968517147,0
0.6364852996528795,0.31585858467309663,0.16363232245626885,0.027883553806719023,0.006631150675108499,0.04340145597299938,0.4357361908167878,0.196620686424332,0
0.686336832420225,0.36658934447007935,0.16706489979735303,0.025942828660102123,0.011269209733537035,0.07999955748026526,0.30686001751700276,0.07730143384794758,0
0.6745012755635481,0.39637655344767914,0.17366194125329829,0.021179987919922635,0.007713863977025969,0.06473928759935178,0.352239857102153,0.10863029113696201,0
0.5315126929028481,0.3750128039297426,0.22574829853313405,0.024261051441450663,0.014715909516962975,0.14746861810446554,0.28383852264901627,0.052959688977908086,0
0.5972146710718916,0.4561612579645074,0.2108252672976566,0.021030768252151423,0.006893399571332593,0.09170734859534717,0.3868596859253399,0.11869474989986409,0
0.6948684705783948,0.35048220404437586,0.20056058036032343,0.022045620708738556,0.005675815405811448,0.08385860402753505,0.38956178477346354,0.1184092523018351,0
0.20906695663083932,0.2826939287952102,0.47908447785028957,0.15169589969414773,0.7881853123734102,0.5070822736722825,0.03593218885535646,0.004122364203295186,1
0.11300238384007359,0.13159540706746536,0.6621917062345963,0.3725565829185287,0.8218056210055525,0.7026351654307114,0.048106814283723764,0.0019478046275897324,1
0.612019572581657,0.34362948445943103,0.18369059690438255,0.018902611090329795,0.01516173264233622,0.15748195568488565,0.2718626666513621,0.04582930823642588,0
0.6660951026724102,0.346422524660218,0.18843451358769464,0.021714735441173708,0.017548197598871614,0.17462345636228704,0.26357701546410633,0.04175711383458694,0
0.6834093095228138,0.293139520013778,0.16586880978101226,0.028850028479578644,0.008384471870591294,0.0501984198738564,0.3614879331540572,0.1350048773762039,0
0.5126929028480616,0.25433824558758783,0.21336188563919622,0.03816212401341843,0.011153070933949367,0.13659639979840926,0.31246657490886987,0.0664589282595352,0
0.6156162435699051,0.27551194869216894,0.2340033909576521,0.03014342424637563,0.010066611221020979,0.11393074374530594,0.3241154930155466,0.07719580345929429,0
0.751411484254109,0.26887172086956485,0.16550039182730691,0.02935014385716898,0.006795992835760932,0.041990196941649086,0.40413730937047315,0.175147581367914,0
0.6750031366316758,0.39183345028777,0.21067338675334357,0.022935626490923816,0.011141831696435903,0.07127112514705673,0.3045790115078402,0.08341201957132674,0
0.467818159006315,0.19797636105667255,0.24973848684724728,0.0493821811071702,0.006533743939536838,0.07635536285417123,0.3994378981546154,0.1386303587173555,0
0.5438501108276526,0.45580666574372436,0.19871266797789766,0.012759779573341432,0.08175422032229634,0.450139625456911,0.15747391935323402,0.00698987513171377,0
0.5299234661871105,0.3110565955437879,0.22167771145891926,0.02683116282780091,0.0024651396280910487,0.026260054548270448,0.5741239784791827,0.3380428307573253,0
0.4761406883860984,0.19937599248988408,0.2676354330378027,0.046202456805466245,0.009242400399835975,0.0802335476406575,0.34847489543800064,0.10395195324916653,0
0.5259503993977668,0.17169836715363346,0.2269674995275143,0.04569292912304897,0.006676107629643057,0.0604082081236408,0.39406341240981996,0.14080421507294139,0
0.6576471080255949,0.4111499201108411,0.18789086681918138,0.0136795935461331,0.015079311559769649,0.1193364882619589,0.2727560434217868,0.051323657134414356,0
0.5011082765254485,0.31938000131777217,0.25585788553718136,0.03782216620076653,0.008568046095259733,0.03976545613170354,0.3896211027821567,0.17570156727864772,0
0.6817364392957216,0.38118000782206035,0.17531763196632072,0.01857026759004294,0.12380770412784556,0.5751856759432787,0.1401382413049179,0.004086849850427587,0
0.6673915770984066,0.28188159163130305,0.20285707452294857,0.028944893256253122,0.012363162272967968,0.10592276651733055,0.28322680417491064,0.05698759258955646,0
0.49115469867425027,0.14036872283616247,0.23268962047378017,0.056286142001438735,0.012217052171850831,0.11337027678252938,0.3088308672135269,0.06970512489377952,0
0.777884655597842,0.2636419375305254,0.2016312313507693,0.03234218780872884,0.00914874007975594,0.1174043419096465,0.3305528569960541,0.07752185591047214,0
0.42001589226715735,0.18414416095042446,0.255249244566221,0.05108215831379852,0.01241561204952436,0.09024593743067942,0.306453016994618,0.07451103543916528,0
0.6828238049433315,0.4293194114000248,0.19185595195840174,0.018752295383705923,0.01140033418164908,0.10330993507306689,0.3272609514683633,0.08522351704191647,0
0.6060808832754799,0.26727564983265,0.18162095382641066,0.03216211134079648,0.008538074793730265,0.10243242631536655,0.3454618398337845,0.09127272448212352,0
0.5486596127305424,0.21743897744910007,0.23910945262784353,0.04134087902623965,0.010797161717645238,0.0982783791351874,0.315190788528705,0.07543608277729816,0
0.6909790473004057,0.40949952127896333,0.17457603522820145,0.016643365644344713,0.013760574247665924,0.10275334351561465,0.30485985091547296,0.07551279935076093,0
0.5405880138848229,0.24793695409968391,0.23276811842679898,0.03801223107853642,0.012119645440759878,0.09775885927397217,0.29677838053885497,0.06739666295014027,0
0.6326795198862448,0.37399142562914295,0.18423104525213008,0.022217059335764486,0.0454027768534035,0.28460041882109177,0.18195593179842898,0.012637592915583524,0
0.7765881811718456,0.2714872720048979,0.17207240174453847,0.02910741498927257,0.015566345224185821,0.1412174915161274,0.26650500380753367,0.04429695774282257,0
0.705909414077203,0.27515463983166094,0.18119274340241467,0.03094918321948175,0.04032638747818142,0.29031638962110606,0.1920126079984394,0.014912582551877095,0
0.5973819580946008,0.3011186024786519,0.19214692117382237,0.028964307248259512,0.014112737052959134,0.13274661260557774,0.2882374010269786,0.056593360203143664,0
0.5614570699677972,0.23671002973121186,0.18687890096775,0.03567356173208045,0.0042746570156218635,0.07550343272056385,0.4486600791696789,0.16481264984634766,0
0.49228388607753754,0.3082079118593533,0.22974480048961987,0.028730929349021057,0.008646720766815386,0.06064386350179736,0.33783317400267965,0.10681069023821305,0
0.6410438710217055,0.25839534223850996,0.18943423042268623,0.03606588098887581,0.023636118413035208,0.20181340885998078,0.2327462632565221,0.02931265458047301,0
0.22713395508343437,0.15836345561724424,0.483792208439625,0.18142789189280153,0.18501285016185262,0.5376820215210038,0.12239561443394681,0.0027513040178327843,1
0.6601982351219104,0.3408798176650221,0.2052966250675219,0.024274259592396773,0.006316451997847303,0.08301347672051447,0.3728567687445755,0.10963075827674544,0
0.6403747229308686,0.41092512665254427,0.1902879289430381,0.0183388280253428,0.008125969385378119,0.08863086899158036,0.34206105647999446,0.09067196142313903,0
0.41257161975659734,0.19402620407387255,0.26699580961542746,0.05719198371797968,0.0034729246739444927,0.062383499273762646,0.48606529675105936,0.20285733845708523,0
0.582367947806449,0.28777406143069856,0.21637470750767623,0.022312770600216407,0.024988573437679316,0.1910011794501542,0.2296605888265435,0.029233980694832833,0
0.4699510685458575,0.13215402048550196,0.2593209414854032,0.06911491483549816,0.008875251946018386,0.11036922146328677,0.32747284713666824,0.0759585092243082,0
0.5417590230437874,0.27819003888729715,0.2041878897440036,0.023404396596660597,0.0039524655163388316,0.029204913779017752,0.5061604636384479,0.2764052799804525,0
0.7437581029651624,0.23336643563454879,0.18053165969278,0.03488824422838673,0.008317036436549102,0.06762844555248797,0.37671558720744874,0.1279491173184088,0
0.4183848437957425,0.1082993755585977,0.2864568957716278,0.09632369572632621,0.006387633842900412,0.04419572233737333,0.40596990316141757,0.16873646154724284,0
0.6558905942871481,0.3436411398640267,0.19825473194811943,0.024693927784202,0.009939233183919847,0.0666498415085612,0.3188686106699551,0.09160509093170137,0
0.5113127849107105,0.28816982469472235,0.20424337555732347,0.02109406900990269,0.07625823272566172,0.4245015655713976,0.15967489487081105,0.007433368696649052,0
