A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,Class
0.49787298693406257,0.5208362964016499,0.6398175301401108,0.48410278745644597,0.5981425517800545,0.6548323471400395,0.5572302004834353,0.5662059067905431,0.49689864358257785,0.5149045678747588,0.5142895210179201,0.5159311997744256,0.5629305874509223,0.596484083350302,0.512029359793394,0.5529017538856409,0.4941414423211047,0.6304708434349878,0.6189759036144579,0.5258206146769809,1
0.5911577028258888,0.4965865452993884,0.49416748126425547,0.5432636469221834,0.6564457875727869,0.3863686171378479,0.8607279965875161,0.5815393911926883,0.5495194601594983,0.4108942740724856,0.6971554193591366,0.5213590864232343,0.5042595747833173,0.44356207154008004,0.5849531058855512,0.5498360188221874,0.46875435904589197,0.45240525711369145,0.4524096385542169,0.6722419680813994,0
0.45077484047402,0.5216896600768027,0.6256761159986967,0.43358013937282225,0.47092209036633004,0.5431368251881072,0.4549978671974976,0.3739708437193141,0.45975052825301616,0.4052469797698192,0.4702551462261008,0.5365853658536586,0.32083858063560267,0.6051041878775537,0.4515427484028816,0.5146870098388706,0.6585297810015344,0.47250223299732036,0.31370481927710847,0.4817757335005924,0
0.5701154664235794,0.6638458256293557,0.5687846203975236,0.617595818815331,0.5828849414019311,0.5047118124041201,0.6679937437793261,0.5806329783216255,0.538000136323359,0.6014725856029738,0.5276130837385916,0.6001691808825603,0.489591821616416,0.4816398561053417,0.4454940872638304,0.6014544417510338,0.5502859534105174,0.47594742886308533,0.6678463855421688,0.45877761516481985,1
0.6759343664539653,0.4518560659934575,0.6407298794395568,0.5214866434378629,0.6700818161715928,0.4389655928117467,0.4867766244845728,0.5412795528363169,0.5070547338286415,0.6782471942240332,0.5003663979748184,0.46151134921753845,0.5845618193940292,0.5060069232335572,0.6376919940193013,0.7190218166262655,0.48437717952294596,0.6364680362383565,0.5746234939759036,0.38093246916161405,1
0.6890003038590093,0.5126582278481012,0.5334636689475399,0.48482868757259,0.5970369278396108,0.6210095697275185,0.6055026304564198,0.5098572399728076,0.6237475291391179,0.3451283151047252,0.5909000066617813,0.6013675454673623,0.6519742203126158,0.520939387768954,0.46214489601739844,0.5466989875944674,0.41037801645975724,0.5976138828633405,0.488855421686747,0.4060213255279113,1
0.6905955636584624,0.3873559948798179,0.46927337895079835,0.485917537746806,0.39957249207636175,0.5080721747388415,0.4904734821555524,0.6072966236120553,0.45450207893122485,0.6520122953749375,0.46299380454333483,0.44170308755110677,0.5157419068079117,0.38349283920450683,0.519573195596031,0.37729930129759015,0.47998326126377455,0.7651524818170218,0.5307981927710844,0.37884173113108927,0
0.6217714980249164,0.5724647987484,0.5368523949169111,0.5241724738675958,0.5382177342080047,0.4825042004529184,0.5541731835632021,0.5152201827932623,0.49049144570922226,0.5264850954321253,0.6236759709546332,0.5070492034400114,0.7320542262389806,0.7695649222833095,0.706537991028952,0.5263082846142877,0.4596875435904589,0.5181829781804261,0.6249246987951808,0.42853160498989473,1
0.5566697052567608,0.5778694353577016,0.558553274682307,0.45840592334494773,0.8496351440996536,0.5142815399225656,0.5164225792691597,0.3409623083314449,0.424306454911049,0.5810279505325614,0.4077010192525481,0.4307063301846892,0.5172234980368916,0.505396049684382,0.5946717411988582,0.41458719520889775,0.41372576370484027,0.6830419803496235,0.3554969879518073,0.3873440657885567,0
0.7172591917350348,0.4047788365808562,0.6020853698273053,0.33420441347270613,0.45382177342080043,0.6802542187157572,0.5927058154414901,0.3722335523831105,0.7706359484697702,0.7134176853241834,0.41749383785224164,0.7417876779923869,0.5144825542632787,0.4982013167718726,0.5479815142041593,0.6589904463139883,0.3174780304087041,0.39339032793160644,0.5332078313253013,0.4732037075754408,0
0.45966271649954416,0.5080358412743564,0.602020202020202,0.2500725900116144,0.4066484852952016,0.5092409964204836,0.22621925209725585,0.4117380466802628,0.4681344148319814,0.4064622203159626,0.3376856971554193,0.39637670943183423,0.6510111860137788,0.4987443154822507,0.7919668343074624,0.36453728789391127,0.7971125680011159,0.5345795585045298,0.5155873493975904,0.3294306223430204,0
0.6184290489213005,0.5446593656663348,0.6906484196806777,0.3872677119628339,0.15522960123829876,0.5039812988530937,0.5754301151713352,0.5513256288239293,0.2542430645491105,0.4810208020587605,0.6892945173539404,0.6140561116593826,0.6176753833617304,0.5046494264576121,0.3069865434280278,0.521816626265507,0.5899707072116055,0.32410361107566665,0.6725903614457832,0.6330754756429019,0
0.6492707383773928,0.5822073673730621,0.44587813620071687,0.5627903600464575,0.6067664185155156,0.5494922930820367,0.5575145741504337,0.4980738726489916,0.6264058346397655,0.6228465222674959,0.5679168609686229,0.6120823346961795,0.5541151196384917,0.5683839000882372,0.6073807258393367,0.4557250819905889,0.5300599804714744,0.5500829399004721,0.6736445783132531,0.44595442191093454,1
0.6216955332725614,0.5223296828331674,0.4783317041381558,0.5502322880371661,0.5458833935284145,0.40200160712981226,0.5535333428124556,0.5990633733665685,0.614613864085611,0.38716134105368505,0.7042169076010925,0.45587198646552946,0.5112230535595229,0.6103984253037399,0.7594807666168275,0.4939398260373592,0.6379550843911284,0.5621411254306494,0.34902108433734946,0.42992543034357794,0
0.4548009723488301,0.603968141089461,0.5453242098403389,0.4835946573751452,0.5668165401341491,0.5904010519395135,0.44205886534906874,0.5217161417025454,0.4686797082680117,0.3874472800057188,0.5601891945906335,0.523685323558438,0.5981183791391955,0.5246725039028032,0.500611662362376,0.518109225723656,0.5903891756172408,0.5690953170856194,0.5705572289156627,0.5185030315701442,1
0.5657095107869948,0.591523254160148,0.6607363962202673,0.4857723577235772,0.4600869757499816,0.512601358755205,0.7894923930044079,0.498527079084523,0.4694294867425533,0.5056830366716707,0.4919725534607954,0.6012970534329621,0.6210089636269354,0.5419127129573067,0.45589234742422186,0.39704833879937257,0.5223880597014925,0.5280081663902003,0.48554216867469885,0.43034357794968287,1
0.8976754785779397,0.4566917934859906,0.4965786901270772,0.4525987224157956,0.5200855015847277,0.42165242165242167,0.5508317929759705,0.5152201827932623,0.481153295617204,0.7361498320108657,0.38631670108587035,0.45213590864232345,0.6304170679309579,0.3215231113826104,0.5125050971863532,0.6122914587195208,0.5119960942948807,0.34643358427969884,0.5369728915662652,0.7038818036100076,0
0.43421452446065023,0.4692077940548997,0.5847507331378299,0.5134291521486644,0.25444092282744896,0.3648915187376726,0.5649793829091426,0.5075912077951507,0.5850316951809692,0.5071842161698478,0.5167543801212444,0.5263640208656423,0.5052226090821542,0.4853050974003936,0.5873997553350551,0.48759446741765294,0.4937927186497419,0.6307260431287482,0.7391566265060242,0.5654749459892675,0
0.625417806137952,0.5322855923766179,0.5047246660149887,0.3332607433217189,0.6462003390580084,0.3000219154065308,0.6300298592350349,0.5580481909509781,0.7914934223979279,0.35492172421188084,0.7748984078342549,0.6796137036514874,0.5753759537743537,0.5258263761623566,0.47947532961805084,0.41822329958648224,0.7495466592272283,0.5830675003189996,0.7417921686746989,0.6400446024113179,0
0.5293223944089942,0.5025600910254587,0.4697295536005214,0.5837688734030198,0.5181690867546251,0.5431368251881072,0.535475614958055,0.6147745297983231,0.49539908663349463,0.5638001286725285,0.5357404569982013,0.5683067813337094,0.587599081413438,0.5216181361569265,0.4933396764985728,0.5898331669756167,0.579369507602176,0.7387393135128237,0.7316265060240965,0.5640114293679002,1
0.30173199635369186,0.46238088465367655,0.5837732160312805,0.3270905923344948,0.8193410481314956,0.3505734531375557,0.553106782311958,0.7895611451015938,0.3647331470247427,0.5344199013510617,0.5148890813403504,0.288735372902862,0.48707311652715013,0.4947396999932125,0.5180780209324454,0.6147155283045772,0.4684056353745292,0.6495470205435753,0.5753012048192772,0.5447766394870722,0
0.5281829231236705,0.5926610723936852,0.5262300423590747,0.485554587688734,0.37406943318345987,0.5317408137920959,0.5516849139769658,0.7284538107107787,0.5139390634585236,0.23704339123597118,0.6882286323362867,0.6951219512195123,0.7669456996814579,0.574628385257585,0.28041321190702734,0.5250249536574932,0.40975031385130417,0.5634171238994513,0.6591114457831326,0.644504843543104,0
0.47523549073230015,0.5736026169819372,0.5105897686542848,0.6229674796747967,0.5117564679000516,0.558696763824969,0.5936300298592351,0.4056197598005891,0.5322745552450412,0.5382800772035171,0.5177536473252947,0.6052446073593685,0.5798207274612934,0.5720491413832892,0.5315345929047166,0.6479395408527021,0.5186218440507742,0.561120326655608,0.6335090361445783,0.5196877831207749,1
0.3024916438772409,0.6990470772294126,0.6177256435320951,0.28781939605110335,0.3761332645389548,0.5120169479143838,0.3993317218825537,0.3863584862905053,0.41844455047372364,0.6966902566302096,0.60555592565452,0.5210066262512337,0.6976072301651974,0.41573338763320433,0.3387929862715781,0.6059461000998146,0.49623378434928156,0.6324486410616307,0.4268072289156627,0.4795456129346993,0
0.30583409298085684,0.4078367230834874,0.314890843923102,0.47219802555168405,0.5360064863271172,0.48849441157133466,0.558723162235177,0.0542337034519223,0.2680117238088746,0.4823075273429123,0.5666511225101591,0.4967573664175949,0.5021853470627454,0.43616371411117894,0.5042816365366318,0.5151147868244689,0.23231970986190537,0.5630343243588107,0.6439006024096386,0.47529444560596557,0
0.6093892433910665,0.5517707296259422,0.5792114695340502,0.6379936120789779,0.5934989312301909,0.5018628095551173,0.5677520261623774,0.5149935795754966,0.5332288187580941,0.514618628922725,0.5372060488974751,0.5638657831665023,0.47329431809763683,0.5098079142062037,0.5074079108332201,0.5469841722515328,0.5046728971962616,0.6047594742886309,0.5826807228915664,0.5244267893232978,1
0.5322090549984807,0.40854785947944816,0.5030954708374064,0.45615563298490125,0.4483673619812781,0.5773979107312441,0.7297739229347363,0.5158999924465594,0.389748483402631,0.618914861677032,0.410099260542269,0.6078528126321726,0.7748722127565004,0.44729518767392923,0.6607992388201713,0.6088692428347354,0.5587250662574975,0.5768151078218706,0.3951807228915663,0.37793574465119517,0
0.5410969310240048,0.54003697909259,0.5573150863473444,0.2470963995354239,0.35866440627994395,0.5004748338081672,0.4296175174178872,0.7057934889342095,0.1774248517483471,0.6422903710057903,0.7669042702018519,0.5810658395601298,0.8717682791317876,0.5011878096789519,0.5634089982329754,0.7034079566519321,0.42209513181754776,0.5994640806431032,0.6872740963855423,0.39696146072897065,0
0.5755849285931327,0.7148343052197411,0.48328445747800586,0.4062137049941928,0.5539913024250018,0.4125940536196947,0.6273283093985498,0.6884205755721731,0.6045259355190511,0.6138394452784331,0.5613216974218905,0.5123361060200198,0.5547077561300837,0.5579990497522568,0.4770966426532554,0.460858405817767,0.4382759101687822,0.5681383182340181,0.5186746987951808,0.469788835458917,1
0.5291704649042843,0.7235812828900583,0.6299120234604105,0.8508275261324041,0.21309058745485365,0.29242457447585657,0.5360443622920518,0.25885640909434243,0.8824211028559743,0.5161198084209022,0.6053560722137099,0.8757225433526012,0.5394473664715905,0.27767596551958185,0.4857278782112274,0.39633537715670897,0.30576091505091363,0.7379099145081025,0.558960843373494,0.5791344344553627,0
0.48959282892737765,0.52481866021903,0.44620397523623334,0.5397067363530778,0.5090292621802904,0.45072686098327125,0.6119010379638846,0.5052496412115719,0.6357439847317837,0.39352348273643584,0.5829058690293785,0.6235725363033978,0.527816875324098,0.5327496097196769,0.6195460106021476,0.5513332382717809,0.5207839308132236,0.4975756029092765,0.6123493975903616,0.52714474876298,1
0.5857642054086903,0.5699047077229412,0.5195177582274356,0.36556329849012775,0.548979140561657,0.42691211921981154,0.6432532347504621,0.5066847949240879,0.4884465953241088,0.5794552862963758,0.48704283525414693,0.5259410686592416,0.6705681902363138,0.6648340460191406,0.4061438086176431,0.5317980892627976,0.47196261682242985,0.6277274467270639,0.5091867469879519,0.4617743396752387,0
0.7295654816165299,0.4854928175224008,0.5285760834147931,0.556910569105691,0.5690277880150365,0.39812988530937254,0.537466230627044,0.5065337261122441,0.7791561584077431,0.7164915290585461,0.5626540536939577,0.3769209079374031,0.313134306244907,0.5117762845313242,0.4743781432649178,0.4154427491800941,0.5469382061654344,0.4054485134617838,0.561144578313253,0.7829813924315283,0
0.5336523852932239,0.5283743421988337,0.5930270446399479,0.41739256678281067,0.5402815655634996,0.5079991233837388,0.5975401677804636,0.5310824080368608,0.5283211778338218,0.5177639573950962,0.5262141096529211,0.7064711687579304,0.4929254018816209,0.4401004547614199,0.6207013728421912,0.5701554256381006,0.48221509276049657,0.7307643230828123,0.6052710843373494,0.5288173391873998,1
0.5113187481008812,0.4955198407054473,0.5445421961550994,0.5635162601626016,0.5111668017984816,0.5039082474979911,0.605644817289919,0.5121988065563864,0.5759661918069661,0.5130459646865395,0.36340017320631535,0.6384463555618216,0.5430772649825912,0.5182243942170637,0.5000679624847084,0.6016683302438328,0.5101129864695215,0.5869592956488452,0.7210843373493977,0.5477733639974911,1
0.5276511698571862,0.6331247333238516,0.5680677745193874,0.5249709639953543,0.5901083511461634,0.5174957995470816,0.5607848713209157,0.6465745146914419,0.4694976484220571,0.49117163485595833,0.5326094197588435,0.6146200479345835,0.5461886065634491,0.5071607954931107,0.6412260432241403,0.47861115072009125,0.6187055377319012,0.5193313768023478,0.43742469879518076,0.5300717820057147,1
0.3277879064114251,0.46970558953207225,0.5521668295861845,0.38109756097560976,0.5449251861133633,0.436481846738257,0.5484857102232333,0.3641513709494675,0.241837638879422,0.2987347201372508,0.6502564785823729,0.42386860284787825,0.4099562930587451,0.6484762098690016,0.4876987902677722,0.41779552260088404,0.530129725205747,0.31517162179405384,0.5267319277108434,0.36859711478151785,0
0.45943482224247945,0.5168539325842697,0.4542196155099381,0.3485046457607433,0.548979140561657,0.2984147855942728,0.3162946111190104,0.6461968426618324,0.4322132097334878,0.4602902280363143,0.3009792818599693,0.46454250669674335,0.6250833395066301,0.5465960768343174,0.42741606633138507,0.12084699843148439,0.42453619751708743,0.6382544340946791,0.5378012048192772,0.47306432504007245,0
0.6557277423275599,0.5290143649551984,0.5578364288041707,0.42907955865272934,0.5949730964841159,0.5479582146248814,0.5964737665292195,0.5622781176826044,0.5009883443528048,0.5188362284652227,0.5045633202318299,0.5053573946144087,0.5436699014741833,0.5070929206543134,0.3890852249558244,0.572793383715956,0.627981587390152,0.5126961847645782,0.5578313253012048,0.4444909052895672,1
0.7421756305074445,0.4645854074811549,0.4627565982404692,0.649390243902439,0.8127810127515294,0.48294250858353427,0.7324754727712215,0.7303421708588261,0.3170881330515984,0.6091214525698764,0.6511225101592165,0.9340899478358946,0.489665901177865,0.26016425710988933,0.3938425988854153,0.5151860829887351,0.37166968893848507,0.5393007528390965,0.6432228915662651,0.3007178200571468,0
0.5004557885141294,0.46131418005973546,0.6061909416748127,0.3326800232288037,0.8113805557603007,0.5407991818248229,0.47383762263614393,0.47926580557443915,0.23099993183832052,0.6609478876259919,0.6307374591965891,0.34343719159734953,0.8130231869027336,0.46256702640331226,0.40498844637759956,0.49322686439469554,0.43248709722415957,0.4470460635447237,0.42176204819277113,0.2393198132274026,0
0.6125037982376177,0.4349310197695918,0.5374389051808407,0.5298344947735192,0.6390506375764723,0.5261889108042954,0.5769941703398266,0.716443840169197,0.5004430509167745,0.5992565587247123,0.5571913929784824,0.585577329761737,0.5943403215052967,0.5165953980859295,0.5524670381949164,0.5052046199914445,0.4997907657971823,0.5053591935689676,0.6111445783132531,0.5484005854066485,1
0.5251443330294743,0.7422130564642299,0.49859889214727926,0.4748838559814169,0.6002063831355495,0.5191759807144423,0.7185411630882981,0.5148425107636528,0.5726262695112807,0.5339195081850026,0.6016254746519218,0.5672494008177077,0.469812578709534,0.5673657775062784,0.6200217479951067,0.554470269499501,0.5813223601618077,0.5852366977159627,0.6432228915662651,0.48742072618300925,1
0.5617593436645396,0.5202673872848812,0.48217660475724994,0.33173635307781646,0.4389327043561583,0.5785667324128863,0.5627754869899048,0.6320719087544376,0.3031831504328266,0.44556437200657667,0.6673106388648324,0.4024390243902439,0.3099488851026002,0.6093124278829838,0.5976620905260297,0.5243119920148296,0.6204491560887152,0.6933137680234783,0.66355421686747,0.21430064812878946,0
0.49992403524764506,0.5640733892760631,0.6339524275008146,0.4462833914053426,0.46119259969042525,0.682299656658631,0.5558794255651928,0.6167384243522924,0.2977983777520278,0.7778254342697835,0.3575378056092199,0.40469476949104755,0.6904215127046448,0.2938980519921265,0.8943183362783744,0.7487523171253386,0.8328916166829403,0.35702437157075406,0.4480421686746988,0.5316746811624503,0
0.5211182011546642,0.5145071824775992,0.5851417399804497,0.4934668989547038,0.6575514115132306,0.6332821973847615,0.562917673823404,0.4238235516277664,0.45450207893122485,0.4959611123025235,0.5260142562121111,0.6258282814042014,0.5524853692866138,0.6273671350030543,0.66739159983689,0.4197205190360759,0.5684893290556563,0.5931478882225341,0.6015060240963856,0.40532441285106974,1
0.5247645092676997,0.6387427108519415,0.4895405669599218,0.8572880371660859,0.5305520748875949,0.41412813207685006,0.6546281814303996,0.43417176523906637,0.48210755913025694,0.4249052827221389,0.4006395310105922,0.46292118990554076,0.18216164160308174,0.5102830380777845,0.506932173440261,0.43276771709682016,0.5587250662574975,0.3688273574071711,0.514382530120482,0.5196877831207749,0
0.6237465815861439,0.5013511591523254,0.5850114043662431,0.478513356562137,0.7014078278174983,0.5714076996128279,0.5546708374804493,0.5668857164438401,0.5397723399904574,0.611837872614197,0.5693824528678968,0.5421542365712675,0.6376027853915105,0.555419805877961,0.4515427484028816,0.45451304719806074,0.5163900125540521,0.5556973331632001,0.6142319277108435,0.6472924942504704,1
0.48936493467031295,0.5832740719670033,0.4556533072662105,0.5533536585365854,0.5337215301835335,0.5546058879392213,0.6121143182141334,0.6653070473600725,0.5820325812828028,0.4950318107084138,0.5178868829525015,0.5504018045960807,0.6939032520927476,0.5385868458562411,0.5929726790811473,0.5641665478397262,0.577625889245362,0.6054612734464718,0.6699548192771085,0.5505610147048574,1
0.7757520510483136,0.5883942540179207,0.6097751710654937,0.3420441347270615,0.682022554728385,0.6640368178829718,0.5856675671832788,0.5813127879749226,0.4902869606707109,0.5239116448638216,0.6336020251815335,0.21930071901875092,0.7000518556930142,0.3145998778252901,0.7182955008835124,0.4745472693569086,0.3526293764820756,0.5972948832461401,0.5029367469879519,0.6146072897065997,0
0.2746125797629899,0.4233394965154317,0.6002606712284132,0.5056620209059233,0.5303309500995061,0.3957191905909855,0.6227072373098251,0.3790316489160812,0.2595596755504056,0.5922510543998857,0.38751582173073074,0.5119836458480193,0.5655974516630862,0.48048598384578833,0.12274024738344436,0.5568230429202908,0.7929278839447621,0.6061630726043128,0.6555722891566266,0.5451947870931773,0
0.6185050136736554,0.6594367799743991,0.42346041055718475,0.5683797909407665,0.39655045330581556,0.49667616334283005,0.6102658893786436,0.5002643704207266,0.6399018471815145,0.47544499249410255,0.5046299380454333,0.5382771746792613,0.5342617971701608,0.6080228059458358,0.402745684382221,0.5013546271210608,0.5178546519737759,0.6158606609672068,0.5790662650602411,0.525402467070876,1
0.5410969310240048,0.5330678424121746,0.6084066471163245,0.5564024390243902,0.6206972801651065,0.6531521659726789,0.6643679795250961,0.5387869174408944,0.5482243882489264,0.5029666166273501,0.5313436813003797,0.6156774284505852,0.5188532483887696,0.44600556573678135,0.5419328530651081,0.49729074575787824,0.5013251499511786,0.6363404363914763,0.7046686746987952,0.4716008084187051,1
0.515496809480401,0.6124306642013938,0.47214076246334313,0.32389663182346107,0.5485368909854794,0.5856527138578421,0.3717474761837054,0.2896744467104766,0.3259491513870902,0.7096289942097362,0.5535274132302977,0.5127590582264204,0.40114082524631456,0.5904432226973461,0.7530243305695257,0.6138599743333808,0.7758404240479844,0.6330866402960316,0.7568524096385543,0.376541919297512,0
0.5793072014585232,0.5120182050917366,0.329227761485826,0.6587543554006968,0.44143878528783076,0.5722843158740595,0.5259490971136074,0.40388246846438547,0.4461181923522595,0.2815783830152263,0.6028912131103856,0.28852389679966167,0.5048522112749092,0.6218013982216792,0.527117031398668,0.44467417652930274,0.6445110894127493,0.6473140232231721,0.6026355421686748,0.6088229144888145,0
0.4806289881494986,0.8369364244062012,0.3060931899641577,0.6629645760743321,0.5277511609051374,0.5601577909270217,0.47156263330015646,0.5033612810635244,0.47658646309045055,0.5611551933662163,0.5759109986010259,0.6444381784858312,0.5713015778946589,0.49317857870087556,0.5799238820171266,0.5247397690004277,0.5036964709164458,0.29692484369018757,0.38840361445783134,0.4617743396752387,0
0.4083865086599817,0.49708434077656094,0.4391658520690779,0.5254065040650406,0.5215596668386526,0.5074877638980203,0.5755012085880848,0.6588866228567112,0.5439302024401881,0.6329973550646938,0.47411897941509556,0.6392217679402228,0.5010741536410104,0.6627978008552229,0.6522359657469077,0.517111079423927,0.5187613335193193,0.5620135255837693,0.500527108433735,0.5556484772458011,1
0.4421908234579155,0.6140662779121036,0.45584881068752037,0.571355981416957,0.5080710547652392,0.5326904814084301,0.49452580691028014,0.5693783518392628,0.687478699475155,0.6829651869325899,0.49103990407034837,0.5004229522064008,0.5755241128972516,0.5398085929545917,0.4481446241674596,0.4971481534293455,0.5557957874180499,0.6033558759729488,0.8369728915662651,0.5453341696285455,1
