V1,V2,V3,V4,V5,Class
0.4044181299962528,0.6672328906572593,0.5747330301800143,0.2867410373429583,0.3207991456008784,0
0.5801970566897328,0.622910634966477,0.4715054368767088,0.41077886762222066,0.2860370539680969,0
0.36445638906658934,0.5287377943847607,0.5134969688046427,0.3015571495916337,0.2844808557565888,0
0.3031726694899589,0.2721473290259137,0.38669959498682177,0.4186450524629231,0.5485075265378386,0
0.37745296805030465,0.6891433275174417,0.24464443366243843,0.4297476920941209,0.2841728372231338,0
0.4213726713236497,0.41308384669914333,0.6310206298923275,0.13227004812475412,0.7510104431512394,1
0.5186799851766806,0.68687166889039,0.536931493086914,0.4798634850535619,0.2770244201752427,0
0.3136664084711781,0.2870973429888273,0.47998401249222145,0.8077037927165036,0.15799165013811223,0
0.40057004121959366,0.6388561032253137,0.5154344129815025,0.45198026566946625,0.24460324063681893,0
0.7889309553321805,0.38976130578303303,0.4615069792400111,0.4666273700863006,0.292598193849494,0
0.4581063771328116,0.423702523110412,0.46503230209977015,0.6116610342773189,0.5030234564309797,1
0.37540145257883467,0.4959631367148248,0.8598246054673371,0.20178197519724206,0.4213388682720347,1
0.8758242366005267,0.1799057264653302,0.390046173234487,0.3409717643043891,0.30696405170627455,0
0.48027983895463067,0.48203169939398566,0.28586275693846974,0.33078863573262995,0.34321518718309285,0
0.3392330854597492,0.40074471855778615,0.6987596782375856,0.7457222039055089,0.3207991456008784,0
0.7355368381078796,0.1914713748338175,0.4028921983873551,0.3899505954859906,0.2876658709281553,0
0.4497932513673566,0.6331244465554566,0.27349768378309103,0.3226061260729738,0.2961513357463848,0
0.38424339109754974,0.6015821353471753,0.28385989591903943,0.31308095312463846,0.29508966402252934,0
0.3144111235230287,0.32868922254020005,0.5212664627012513,0.5483875749057171,0.3207991456008784,1
0.44327566375908384,0.7637807691297882,0.2642099663204611,0.4139683255824715,0.4405983669840945,0
0.35506286453846153,0.35333838941969176,0.6641622765208633,0.5173020638115731,0.450812877015332,1
0.3729783189728729,0.6321849334195772,0.7263139894194246,0.5353985548113186,0.25753095967329903,0
0.3194462313070755,0.32270694947334755,0.46041092464956385,0.21699069173549893,0.3207991456008784,0
0.34632917292561516,0.49443124398819,0.44711748514807337,0.42768272367599086,0.2925656951620239,0
0.5876552980797414,0.5418278766585435,0.43769027317889186,0.47462894194951527,0.4680617710893114,0
0.47442311940964627,0.4403212245833204,0.4211849588435924,0.4000221969644386,0.2855548942376232,0
0.3921683363604019,0.8195858802721933,0.23919548708551752,0.3030718935818236,0.3207991456008784,0
0.33860933484642397,0.35736794305995456,0.5625210877180892,0.6169642650563384,0.4546241390184562,1
0.3398701451188779,0.5863289948850386,0.7149839765590262,0.51690692892344,0.3207991456008784,0
0.36564000687338283,0.5448655562371261,0.22424506660263804,0.4701322490803082,0.5971610814700393,0
0.31094958858781857,0.33673460558946167,0.42776570893337934,0.17547333038337842,0.3207991456008784,1
0.8239093458781441,0.369647102277745,0.3298962157185801,0.3388733558339696,0.30562340894838413,0
0.4339337487530164,0.5977906672840582,0.46083788471783327,0.42290621890978924,0.27324767005261763,0
0.3726906957052301,0.5468094742545355,0.7962035012936872,0.24140843716017674,0.239023819956121,0
0.48095327667228904,0.52918994813434,0.45162756182951197,0.28786390007172435,0.7225689148328756,0
0.41928167234962926,0.3461097473070671,0.6391068887252137,0.4849386004488559,0.4334966847743793,1
0.2801951934233202,0.18890031911821215,0.27430590426622853,0.7080564135489693,0.02505159885633379,1
0.3389253507451144,0.6119764504125623,0.5602259700442458,0.5017708767150229,0.3207991456008784,0
0.31701038016845706,0.3448049011019961,0.546539292396149,0.7897264206057242,0.3207991456008784,1
0.3758075263541289,0.3934423832903307,0.6487305354949024,0.16929903143148006,0.1303831523352967,1
0.4938754728777913,0.6106459458620845,0.3054338177803716,0.3311805169940538,0.34799939661728924,0
0.3211582182322689,0.41329761651872343,0.750572950190879,0.2352702896161588,0.2638890546577593,0
0.45926145443027083,0.6226055691737058,0.3048861590307399,0.3258818051410194,0.2941837271594263,0
0.5695254201296065,0.6378290235269126,0.287115259132698,0.40905336092408784,0.3615539376833354,0
0.44027802300926994,0.5612528850720939,0.5990317938753988,0.44180472889336203,0.3207991456008784,0
0.3366882480238286,0.7840014846037994,0.26201748859397467,0.6477791828624975,0.22457714677917157,0
0.3886160041571544,0.8375349371191525,0.2440660013558793,0.30320041183683855,0.28250461919950554,0
0.31823732631325535,0.368850947688004,0.6681807133826461,0.7381087174058907,0.3207991456008784,0
0.3926405117298536,0.5403116474567209,0.5794004758292138,0.4344894915087573,0.3207991456008784,0
0.3566358458741515,0.6400550341673688,0.27213424936568703,0.32065051566368197,0.29999538403598325,0
0.6209287998582735,0.3181027682371165,0.33766405116002496,0.3766884515050554,0.33887157942326906,0
0.322431006645946,0.3997535903782398,0.7713312806572348,0.18235420860229978,0.17785007377633452,0
0.30676596397862393,0.2868740258779331,0.4514875145045725,0.20068315315471644,0.7763868850827718,0
0.36903484870128855,0.3562130191638005,0.5140112741782032,0.6469101030170519,0.550705645726631,1
0.44550078833914647,0.6125267622509649,0.49165290302441417,0.46646143512412946,0.6017376444232324,0
0.4361440855044084,0.7078810801328028,0.23572470897336656,0.44512324737974596,0.3207991456008784,0
0.8399297400684202,0.18443054584251267,0.3409146232809882,0.3791400592304667,0.3022826589160652,0
0.351541734653709,0.4092030219563832,0.9420637115821165,0.18347219089100203,0.41845468165881927,0
0.45726036545456755,0.48586508603302886,0.6831186033153993,0.5212049698063441,0.49301457968771634,1
0.6201023081138746,0.3206991839452749,0.4003503394397039,0.3930283455958909,0.2828898580655774,0
0.3650921178211377,0.6522898879864046,0.6333384131200757,0.5119108043543648,0.3207991456008784,0
0.3303092223701991,0.34818344881577784,0.5715113888880188,0.8565958605191921,0.09503536533054399,1
0.37666300224272214,0.6650505887098506,0.27779492538518086,0.3104892586936906,0.29058198103083244,0
0.4428487391453641,0.4011600257299501,0.6552018275438813,0.6155982841095764,0.6552533481197568,1
0.3134247753507008,0.3103467874558139,0.42771245409534314,0.2865960701973578,0.546590247776608,1
0.34927476051850864,0.42373578945358464,0.7698458576488967,0.599874229251984,0.5814151797917985,1
0.5945159633131716,0.4902437125119639,0.6140575819318312,0.25969273472386106,0.4826393018131535,1
0.49893320603970415,0.47758475011158397,0.4332428492480841,0.4006044153883529,0.35059684702335747,0
0.31646456141222584,0.3235893280377691,0.5142005223396675,0.7242750196663659,0.3207991456008784,1
0.4121713885682395,0.5328692355245163,0.2676641598809746,0.30858769463918,0.2818418472944195,0
0.3238793265859429,0.37923213522783417,0.7659151346379971,0.5982857363897179,0.3207991456008784,0
0.36523836944668975,0.4175378072736039,0.8218961044178112,0.23457292895814533,0.40685164363549875,0
0.528970983026826,0.4851990132874427,0.3056871928748344,0.39671831979824623,0.2780816341145337,0
0.40294600165209626,0.6642775564662611,0.5884665131182882,0.28270672098054184,0.3207991456008784,0
0.3841163636492694,0.45572339229581327,0.5625310384490717,0.5251402313111682,0.14794552932381014,1
0.36583224864610037,0.3631938792315385,0.5155245223787334,0.6367934930357928,0.5874806427895263,1
0.38035862850578755,0.7474566910997763,0.2637083757698227,0.41835023773165825,0.281055695416549,0
0.6295855947620328,0.4653604878188497,0.5262466192852169,0.46104251983989264,0.2568067853808249,0
0.32202360196607144,0.47032970377141875,0.5263015325784168,0.43422287487563915,0.3207991456008784,0
0.35347760930497507,0.5530881608814059,0.28795148908082335,0.3214001151060827,0.3207991456008784,0
0.32447453668993387,0.31953530946351383,0.46534040621463696,0.61232585866824,0.5971935801575093,1
0.6080771415955298,0.7148538846734945,0.2888321287727782,0.3203526280627472,0.29605772227053084,0
0.40651962832862937,0.3878230564698413,0.6720594714650812,0.2623043124291432,0.4069525908859588,1
0.3390792920415751,0.43066831635904496,0.8027844356562701,0.18034635940862082,0.24018902732147399,0
0.7042419478054714,0.3446977924275659,0.3416205723623607,0.3881970714467504,0.30755132887276865,0
0.34486029790376616,0.3344353493234551,0.76743649084155,0.613387987031767,0.672530714495148,1
0.4985802205693374,0.08589190795456447,0.309924177272641,0.39139629028712897,0.29933764511347,0
0.7157366749094024,0.4016766236958997,0.49955599469810313,0.5513199963559381,0.25669677876173386,0
0.3338540127808246,0.31599848556091525,0.6081853607425605,0.7302230108049328,0.5167975793367018,0
0.35309637908184743,0.33512394770948545,0.5436154359424458,0.8551662530945605,0.7285120044543334,1
0.3877069963287737,0.6372523074609695,0.2599538175518733,0.31576067623377524,0.29024534639646354,0
0.359809609663432,0.3290573899615005,0.5415641111776746,0.6152282744499202,0.3207991456008784,1
0.37130995614225776,0.6384494482859031,0.7357124548324343,0.5183327404502441,0.24760347344821282,0
0.4169172464234897,0.3207047034730659,0.5363493753244354,0.817654648492631,0.18009219561276343,0
0.4410180059559459,0.550029447426647,0.3050153342607169,0.40686186257837625,0.2568976666661394,0
0.4139769824489177,0.3655881608814059,0.6648114695810761,0.7910266059901436,0.10842956995177105,1
0.9295868665152984,0.3091961896760365,0.34124594576814765,0.34009762326184034,0.31025145212332184,0
0.48535132479720716,0.6757043215814134,0.2939051588459143,0.3243878482103607,0.36792152343493295,0
0.30813546479180665,0.34057903128408684,0.6518108395523867,0.7147167681798201,0.3207991456008784,0
0.3186756375550514,0.41795147350507317,0.49141592820879293,0.6578616297633095,0.6099017173543135,1
0.3063467290358129,0.2807325815637031,0.4430785940059377,0.6212874311677195,0.7299159189931389,0
0.3815490487137695,0.3127004931175964,0.7043011297580849,0.598753174093612,0.23083458211217595,1
0.3425689238512593,0.3785736704800139,0.714364819964557,0.5481840424793503,0.4430308793612771,0
0.331802793065928,0.37407257015469,0.7905205282658806,0.19931807599315146,0.4195873903367022,0
0.4326636221485,0.36617636353221134,0.809297741902731,0.17913564875870525,0.42195634333396553,0
0.3362351489533619,0.6705176063985946,0.25744604907147706,0.4375788100691793,0.2865261160746705,0
0.5401919874220644,0.5674140206746593,0.6780669488865961,0.48646292456213414,0.2795058243831325,1
0.3612919416093713,0.5038632219243998,0.6074029384508592,0.4644658774091298,0.2537283256402996,0
0.5116075582366875,0.5382416753586798,0.30030347886768793,0.2669712784294671,0.6939549709115177,0
0.37177873031111525,0.32741674761974093,0.7530420213841209,0.6098409916475788,0.12466482133558962,1
0.5054908686636742,0.5825673621072781,0.2914366404710603,0.4064701620739918,0.35601463706371766,0
0.8622630583181685,0.3207882422720644,0.32881213885987104,0.32343345104231735,0.47018540213602655,0
0.3501905707480778,0.4591062661259717,0.5667204804655174,0.4620746425348789,0.2710228041564383,0
0.8198160749021268,0.3350104244487036,0.407468244729752,0.4326835479280905,0.29869658693319806,0
0.35938135414513195,0.3156714908334069,0.690157639848771,0.9793879132828949,0.16482730326897968,1
0.35073653738259575,0.3861134946189079,0.8758180099754236,0.6626816969760071,0.18154356398725532,0
0.4425773824892589,0.6305126656753396,0.6917665256304111,0.5030714236135212,0.2728661699735998,1
0.3633319225744782,0.40956417808562484,0.7659151346379971,0.2327729503597788,0.25299825556824024,0
0.6501693650017643,0.608169318824633,0.4703470980812227,0.46256033669975244,0.39594603319726546,0
0.32871716473552415,0.3137293629331188,0.4930743833725497,0.6152215864394623,0.3207991456008784,1
0.31965133849073646,0.43167272124057504,0.6697636167000538,0.25698228291802594,0.2673377981161402,0
0.33505715052146323,0.3294146675036459,0.4785931214282174,0.23894562249832255,0.3207991456008784,0
0.8184263147636653,0.19181507732112552,0.39515366232047,0.34103629456745566,0.3030226511537681,0
0.3510016831506593,0.31631130852787925,0.7254777594712993,0.6290279898660374,0.5697928726351992,0
0.3422129808151584,0.32580713397475214,0.5015278978878099,0.785959263147544,0.3207991456008784,1
0.3285388235217569,0.32587545677821883,0.4957015606247364,0.6423850312926587,0.9481205908376421,0
0.8574895472233042,0.3284629219007702,0.42608090275979843,0.463852388017399,0.36230600907921295,0
0.4848708682436999,0.2906565433554433,0.6097485468707992,0.8213695671664238,0.5817723777549648,1
0.6480323758805783,0.2986896939377087,0.39143337884257157,0.38335874777307327,0.34568666922533914,0
0.5187937035791573,0.44857351533653006,0.44907059251259096,0.443896630110363,0.22319739055671545,0
0.31759642181867226,0.35759827146290757,0.7119753546191754,0.6302873241595521,0.3207991456008784,0
0.3395915424267241,0.5439610995615406,0.6451423756117166,0.47316571371555494,0.26059719645614754,0
0.8354988629638536,0.17832475469428383,0.4242215902484311,0.497708543011499,0.2779854322476423,0
0.4650965837453962,0.5374528304138512,0.5400958255393619,0.4425931910992342,0.17124766343784056,0
0.4258310537895438,0.7575985996510465,0.5510377598914412,0.2858142960019435,0.37174098200967565,0
0.30933106073982325,0.30860500349669545,0.4886656567288962,0.8343907620138359,0.09694272192613104,1
0.3485332987889656,0.3933651099012571,0.581513163435044,0.9074690254737281,0.10606924492463252,1
0.5783166363959814,0.47227705284664423,0.3226511621993106,0.3904749716572962,0.35401352319277457,0
0.31528745025004745,0.3203799463919592,0.6211660893092847,0.7446013295041762,0.18694381048836178,0
0.48722834389036423,0.6205250055493631,0.5254872310930123,0.5061968935818236,0.21188669692112322,0
0.2748042904814592,0.3547473607706573,0.6538359975801297,0.35875626865412646,0.3207991456008784,1
0.3931628178384986,0.7628604997529638,0.5597842681522985,0.2902900210545799,0.2825903237027451,0
0.3387209829528869,0.3600007578162481,0.49777978921771965,0.768930503979547,0.6931380459402021,0
0.341655183917704,0.4037852324884776,0.9092086091513187,0.1803391291270447,0.22277706461213606,1
0.41859226377700665,0.7458581165103695,0.2641130388297793,0.3158111074477684,0.28746771521428927,0
0.3373170264989017,0.47445070256129956,0.7383090428004895,0.5400599173434211,0.3207991456008784,0
0.35972384025714266,0.7920067391942563,0.26360444591289395,0.31256633783346055,0.2867242717885365,0
0.8293080863692006,0.3328178293278468,0.4096883633756344,0.34188079145554245,0.3100439494418206,0
0.2796305941246774,0.20223355896765138,0.4488400672448287,0.2522001746836029,0.3207991456008784,0
0.6535429123563843,0.3850110808249814,0.33631572711189067,0.3819871633580898,0.3466097182291896,0
0.42885590414411157,0.6168528786276724,0.27602461663426847,0.41857130359084704,0.2794543441613879,0
0.6239131315622839,0.40190173092391523,0.4355919588511476,0.42716069734619744,0.6084302170495304,0
0.5453306100068054,0.39459790389219196,0.3287469062900966,0.3422188071192244,0.33981360996139415,0
0.3323174095036643,0.31195759451221694,0.4671188229685721,0.6922506565095672,0.5821745849622821,0
0.39009316036305897,0.8189127962345483,0.24221792948506626,0.5291646060364175,0.2533627873060127,0
0.3707599967939988,0.3338164163287323,0.6356939722709982,0.7859728199254992,0.1817456022876775,0
0.4893844093105353,0.5599732496831492,0.2931177611887218,0.32216525965387194,0.2932060343447855,0
0.3239022477203823,0.31666634842362285,0.7279667321265062,0.14888939259850537,0.2240673775442985,1
0.3854735905646555,0.4192311088940179,0.664791568119111,0.2886796565905463,0.3675196038266198,0
0.5215318179358025,0.5752930720080579,0.26547555188320354,0.40407675811526805,0.38487634752715905,0
0.3176197865879718,0.3830937162115393,0.8214560609810279,0.19589309161055968,0.1871356390241363,0
0.26786702429551523,0.48232080330909116,0.7090024816017434,0.1776727820388237,0.3207991456008784,0
0.34500551438131133,0.4825996140507486,0.557640622716745,0.4330439774646584,0.3599111721715752,0
0.31683263046783666,0.4072859556957946,0.807503661961138,0.1951440344392772,0.25069616933944405,0
0.34030742121266705,0.4267314012798144,0.8067768900538206,0.6266043994817334,0.3207991456008784,0
0.35954520328680195,0.6826226767263293,0.2775102239154026,0.29965721235047776,0.2891145071121077,0
0.31106182820742834,0.3679211310198655,0.42798738910693485,0.615160309803105,0.5627589199909636,1
0.27305784791546334,0.3548778901440925,0.626012832388966,0.7475762288586567,0.3207991456008784,1
0.33608948884095663,0.4197025064026522,0.45115158519751375,0.46591681416441083,0.43182659735722395,0
0.5075658967827305,0.6375643845457994,0.2989719236439872,0.3230634413826612,0.3821158284857323,0
0.3327044069799735,0.4601509486427332,0.6580792472529994,0.24931456930658705,0.2561304963225434,0
0.3985117233469352,0.6676587893557249,0.6085916822576809,0.4842137647208533,0.2748472957137539,0
0.5190950795274638,0.6058133755164488,0.27503967853979294,0.45724535671317185,0.5752696204714122,0
0.3765713177049645,0.4284211226659856,0.46934225852478206,0.22555803313204228,0.6115729551674853,1
0.3234804988466973,0.2851043459270062,0.4655884373980166,0.6135331349344069,0.5798237507022808,1
0.4870303348644651,0.37363100793141224,0.3318347655322158,0.38346864805302977,0.3207991456008784,0
0.3356108068268899,0.41472806927514577,1.0,0.1749820327502834,0.22780400760584324,0
0.33251837609529755,0.5070655922781507,0.6244894491846574,0.46622627021586727,0.257599408236289,0
0.7788156368866416,0.28798762790386834,0.3436969582273842,0.3793940228708267,0.3054028205121937,0
0.32872322774527907,0.340723284888786,0.5387375507602451,0.6625023859929201,0.4968210963072719,1
0.31950390383889077,0.31213287681368695,0.5726284505772069,0.8328498082529325,0.14343683973559873,0
0.8562444120492412,0.3576552568579387,0.3367874654695815,0.3393550733439763,0.3078428104634845,0
0.32943259988660695,0.4865451813627326,0.5603796535560872,0.43545672242659816,0.3207991456008784,0
0.3357184622196117,0.46004577926185114,0.9045811506988455,0.19482084085282614,0.22496785002632247,0
0.4089757387925265,0.593852111264133,0.502605340925864,0.414938990884061,0.29049944011663864,0
0.34868871886829345,0.45634202693768244,0.4724358302235764,0.44453271413201917,0.4168935942642405,0
0.3937606897516503,0.6547333978571105,0.2394153245311133,0.29807721506906365,0.27934419374279473,0
0.34657479875983355,0.32690865271011793,0.6140177790079011,0.535064335045464,0.3207991456008784,1
0.4694515992888829,0.6157116789627822,0.25562598666565195,0.40543496650933575,0.38370495678321664,0
0.37414581804641545,0.6394363995254996,0.7057666513044579,0.5211688183984637,0.24579763930109413,0
0.390390247841051,0.3840020514742211,0.7570681977033344,0.24617843467295988,0.4248140708387983,1
0.3148225209166443,0.3086818293564887,0.46418648996625417,0.8218800250456955,0.3207991456008784,0
0.663549836017768,0.430119645461337,0.43431771246699447,0.3348269287499132,0.30543258700912423,0
0.3293703431279038,0.4494727508371781,0.5318013384470263,0.6064507126165521,0.21164195016858334,0
0.2645308901474317,0.4938020178200192,0.7473929545507734,0.5174399814326369,0.3207991456008784,0
0.32580056128682505,0.3444306174471975,0.4621718354878816,0.5244016580481711,0.6253653406099715,1
0.4043353181556975,0.3174320710223001,0.5174096330815369,0.7928330918419287,0.17119474522107517,0
0.34497933992456437,0.5860659968446202,0.273627596104252,0.4279395794289813,0.2900487724771204,0
0.4616298730701514,0.6469454933204762,0.26423705442146916,0.31664023998750607,0.29352670723442353,0
0.46856477320350803,0.631226027348216,0.2593086784931719,0.31565583715092205,0.29072534913440606,0
0.3382093240808847,0.4445840901550719,0.8535801532302008,0.20701073407602782,0.2444907894261925,0
0.3244752760813674,0.3072061761427511,0.5525511923647674,0.9171566990004859,0.1096051308812738,0
0.12180246477613155,0.09161774674377698,0.3042961175380344,0.324413154195877,0.29284452239655673,0
0.3410203424328759,0.32945837619669327,0.5072499367483628,0.7958625798223087,0.12525612488814195,1
0.3341264045849367,0.41977963061529905,0.8381603899359782,0.18934028741815317,0.24654956689746965,0
0.3519126133967672,0.5321120159821656,0.48280080645146434,0.41541763552439787,0.35529980973887876,0
0.71794272319048,0.28871456463158196,0.3855012689946095,0.3772524134679901,0.336612920644101,0
0.49708369230787436,0.6835797926805691,0.5823355729234714,0.43678709423659795,0.36925929020278175,1
0.6901056708661143,0.5822781090157458,0.3073543088600019,0.3259882710372273,0.29899410810300125,0
0.34064310492348926,0.3588206231039676,0.4509393029365529,0.624777488084496,0.18637680905166099,1
0.3564588355649646,0.43300829778956335,0.8000643849149129,0.23624637762893036,0.17653143234226235,1
0.3255252119169788,0.40565008699969207,0.825191639100992,0.20979800762360887,0.251198604799711,0
0.397385778071957,0.7186469936773063,0.2935983446406193,0.32064726203697275,0.3569920422793544,0
0.4926149583619108,0.4493587800471159,0.31552385899666785,0.33762775907544945,0.30637260435422015,0
0.5144179850755318,0.5900676544930746,0.2783595372320421,0.2507875584206751,0.6259623961426071,0
0.7381992387817313,0.3402401024424358,0.4007795107815249,0.3955878652738252,0.34615301101058404,0
0.31622218890031495,0.36693731248523154,0.2467012866110888,0.8691837807431573,0.3207991456008784,1
0.4648068901817395,0.731721412426277,0.5478118803251384,0.45806382458758477,0.28487529779079385,1
0.41195903534852996,0.4394342215496686,0.6945781599513667,0.5136366725665764,0.26474911947969887,0
0.42998894757685163,0.6177309310757172,0.26752116419129957,0.315707533664191,0.3207991456008784,0
0.33334087512595534,0.3250925788904615,0.4388659336171995,0.5685991040235071,0.5578270284681313,0
0.35777953654353434,0.3729926820012077,0.8390583512707545,0.19007271494181066,0.19445302048697125,1
0.4362623881337731,0.6606070704852649,0.6666833126425696,0.4577440653848823,0.28023158047012947,1
0.31904148843636165,0.3433037387192786,0.6300708879018829,0.8218165793248653,0.3207991456008784,0
0.7290980696264211,0.30047205388491216,0.4906016267233883,0.5899345804122996,0.23622792623718258,0
0.3439554306674132,0.34843331933063937,0.8439327352698316,0.17975112647786956,0.5755195440060269,1
0.4034319297022116,0.5962149166879491,0.27955086085800734,0.31773761597371647,0.29481054918899235,0
0.7286245633523889,0.30055574186033746,0.4903467774465577,0.5899324113278268,0.23668333926026947,0
0.31985200932579627,0.3800072559413987,0.5444822551747026,0.8178565541056431,0.14863950572084747,0
0.5489830558101527,0.5779469206405278,0.4655206250090985,0.6289983457115754,0.23870659825453286,0
0.41501124318613825,0.7869129609253235,0.2845824295520495,0.3008999169963675,0.48626880124564875,0
0.4687610076899667,0.5144117854150804,0.3134638734104859,0.33406756842738483,0.34820431090775306,0
0.63891405284401,0.42029503516983435,0.4344157455944521,0.3394114695402698,0.3081036627602573,0
0.30912373538186166,0.3050525160692847,0.43500062744887036,0.482215676407302,0.3207991456008784,0
0.4803901561565132,0.6160832774418987,0.5854278547126939,0.48851072106152105,0.533149308317205,0
0.48689946258073047,0.6276678712165874,0.3033272111768085,0.3977007343073969,0.2807853523526389,0
0.753029508520599,0.3783060479703652,0.5939125113304736,0.2887830496170843,0.28985449934981056,0
0.40106661650635184,0.7011993188007647,0.5636560238684868,0.45012389087480625,0.27668433435282386,0
0.26608494306242325,0.5207009143918255,0.6306522685731777,0.49935596266861015,0.4138113957366611,0
0.49408560792320033,0.6846787754166795,0.2576220295916313,0.523139070127947,0.44258740169686284,0
0.37096687851710025,0.36922329204925447,0.6559505279139196,0.623649744915666,0.2215011316301816,1
0.36716270959159275,0.3404901221337241,0.7572972487887288,0.2040063713241248,0.43486867582372307,1
0.4901972962525572,0.482585591466631,0.6944366384440595,0.2533573812498554,0.5320521181163358,1
0.3892237839155154,0.4677898259290111,0.7449616592807059,0.24782476978783463,0.26922315338790903,0
0.31612281469164866,0.35181857998362637,0.596487170835808,0.7108612205293723,0.3207991456008784,1
0.5642698258200812,0.5144696658686723,0.30241893056545766,0.3313970639272576,0.34782309842773934,0
0.3319478616651864,0.4192327498347125,0.8212131894359355,0.6107033834825664,0.23232923413679385,0
0.3437347962636481,0.4227542085653524,0.7920299067376952,0.22355126848059967,0.24332241847179378,1
0.33744420182546875,0.48036122176686946,0.5595716173457458,0.2798187657620138,0.3821848522467306,0
0.6548241298324037,0.2949683387951796,0.34463822366921415,0.38021086393188497,0.3090861009584668,0
0.32489791222477266,0.31795702286814953,0.42046518930252197,0.5160291727401032,0.3207991456008784,1
0.30566545376895915,0.2986480737146362,0.42476795908849097,0.4550077653224127,0.3207991456008784,0
0.34380577784126687,0.4320828072378015,0.8642969062256012,0.13776506212257927,0.3207991456008784,0
0.35634275110990055,0.46282404103425806,0.6427289548028585,0.22838670004164643,0.24248320457765582,1
0.34486769181810145,0.39305273446357347,0.8664036971019602,0.2072695781564517,0.19097163454161822,1
0.3299716162416497,0.5119262077920218,0.5859217058059014,0.4758490519654798,0.3207991456008784,0
0.4067300591306118,0.38370116262139975,0.6338998923294054,0.5464368449364893,0.12186720202262624,1
0.31890440526458536,0.3770244732878723,0.6068851318941751,0.8258286625714352,0.3207991456008784,0
0.39592163515528256,0.6761845204992278,0.2672172983507401,0.28095012407163183,0.5973708849435737,0
0.32109817964786636,0.3301469745827237,0.22698207044122465,0.8177023683510332,0.3207991456008784,0
0.4917384837566054,0.6214680989194853,0.6957748274884152,0.2876278313782652,0.27930076629316664,1
0.33075359662175013,0.3569948528165703,0.5716685735829837,0.6538768408296893,0.14065518216736622,1
0.39266860860432773,0.8239364615828931,0.25029386904137796,0.3031178058698318,0.28420979369516836,0
0.8479062948533329,0.3550603329140481,0.33706461175472485,0.3448108630642512,0.30928526326884737,0
0.33255357112753353,0.6579059329255048,0.4974580489159508,0.7614462587631012,0.18476122164579392,0
0.4545296450122577,0.4780527165624023,0.6789151565664597,0.6545076828972027,0.20701361939464147,1
0.32013933683686574,0.2989180830471135,0.4545689241988326,0.2223403770736447,0.7690496592886498,0
0.503214282439838,0.4397847861526087,0.325976180529847,0.3362843727586127,0.3073587813394837,0
0.7088174498744366,0.38691472120715953,0.33568993669676644,0.3800118504315032,0.31204549471127,0
0.32197095729600417,0.30450354681872316,0.45952512531932177,0.2122467232363897,0.8018405473469208,0
0.4952893371769858,0.5962008941038315,0.29606907428902496,0.41642210239235555,0.2870032428225714,0
